index,prediction
93619,"215 mm, 8.4 inch, 62 mm, 2.4 inch, 35 mm, 1.37 inch, 170 mm, 6.69 inch"
93620,"5 cm, 5 cm, 47cm, 30 cm, 20 cm"
93621,
93622,
93623,"5.8 cm, 8 cm"
93624,"5.8 cm, 8 cm"
93625,"13 cm, 7.5 cm, 18.5 cm"
93626,"96cm, 42cm, 33.8cm, 62cm, 28cm, 30cm, 57cm, 73cm, 31.3cm, 20cm, 56.3cm, 39.5cm"
93627,18cm
93628,17in
93629,17in
93630,17in
93631,4.0cm
93632,12 inch
93633,12 inch
93634,
93635,"8in, 10in"
93636,"8in, 10in"
93637,"5.5cm, 6.5cm"
93638,"24cm, 14cm, 23cm"
93639,"1.81in, 5.01in"
93640,
93641,
93642,"5.1 inch, 3 inch, 7.3 inch"
93643,"88cm, 34.6in, 126cm, 49.6in, 16.5cm"
93644,"88cm, 34.6in, 126cm, 49.6in, 16.5cm"
93645,"26cm, 10.2inch, 47cm, 49m, 2inch, 55cm, 21.7inch"
93646,"4.8in, 6.7in, 13.2in"
93647,"4inch, 10.1cm, 3.7inch, 19.5cm, 15.3cm, 12.8cm, 4.7inch, 5.2inch, 13.3cm"
93648,"16.5cm, 6.5in, 9cm, 3.5in, 19cm, 12cm, 4.7in, 22cm, 8.7in"
93649,27.6inch
93650,
93651,
93652,
93653,
93654,
93655,"6.36 inch, 170cm, 67inch, 6.36 inch"
93656,"6.36 inch, 170cm, 67inch, 6.36 inch"
93657,"3.5in, 9cm, 2.75in, 7cm"
93658,
93659,
93660,
93661,"52 mm, 2.05 in"
93662,"52 mm, 2.05 in"
93663,"52 mm, 2.05 in"
93664,2.5cm
93665,2.5cm
93666,2.5cm
93667,"74m, 99m, 99m, 93m, 87m, 87m"
93668,"18in, 45cm, 18in, 45cm"
93669,"18in, 45cm, 18in, 45cm"
93670,
93671,160mm
93672,160mm
93673,"32cm, 12.6 in, 27cm, 10.6 in"
93674,
93675,63 mm
93676,63 mm
93677,
93678,
93679,"9cm, 3.54in"
93680,"9cm, 3.54in"
93681,"22.2cm, 48.3cm"
93682,"52.98cm, 6ft, 49.99cm, 49.99cm, 67.99cm"
93683,
93684,
93685,8 inch
93686,8 inch
93687,"34cm, 17cm, 30cm, 45cm"
93688,"9cm, 3.54inch, 20cm, 8inch, 5.5cm, 2inch"
93689,"5.1 in, 4.2 in, 10.6cm, 4.1 in, 10.3cm, 4.8 in, 12cm, 3.5 in, 3.5 in, 8.8cm, 11.2cm"
93690,"120 mm, 90 mm, 405 mm, 540 mm"
93691,"4.3 ft, 5 ft, 4 ft, 5 ft, 6 ft, 9 ft, 7ft, 9ft"
93692,"4.3 ft, 5 ft, 4 ft, 5 ft, 6 ft, 9 ft, 7ft, 9ft"
93693,"23cm, 9.05in, 20cm, 7.86in"
93694,"23cm, 9.05in, 20cm, 7.86in"
93695,"15 inch, 27cm, 10.6in, 12cm, 4.7in"
93696,5.3 in
93697,5.3 in
93698,"40cm, 296cm, 146cm, 300cm, 25cm"
93699,"78cm, 31inch, 114cm, 45inch, 5.5 in, 8 in, 2 in"
93700,"5cm, 53cm, 5cm"
93701,15.75 in
93702,15.75 in
93703,"24in, 61cm, 28in"
93704,"24in, 61cm, 28in"
93705,5 cm
93706,5 cm
93707,"78mm, 78mm"
93708,"78mm, 78mm"
93709,
93710,
93711,3 inch
93712,3 inch
93713,
93714,
93715,
93716,"18.9 cm, 2.5cm, 120 cm, 28.8 cm, 11.6 cm, 6ft, 1.82 m"
93717,"3.5cm, 110cm, 7.06cm"
93718,"3.5cm, 110cm, 7.06cm"
93719,"15cm, 8cm, 20cm"
93720,
93721,26cm
93722,26cm
93723,26cm
93724,"23cm, 59in, 150cm, 8.66in, 22cm, 6.69in, 17cm"
93725,"23cm, 59in, 150cm, 8.66in, 22cm, 6.69in, 17cm"
93726,
93727,
93728,"7in, 29cm, 11.4in, 12cm"
93729,"7in, 29cm, 11.4in, 12cm"
93730,"60 cm, 70 cm, 91 cm, 46 cm"
93731,"60 cm, 70 cm, 91 cm, 46 cm"
93732,"60 cm, 70 cm, 91 cm, 46 cm"
93733,
93734,
93735,
93736,"4.44in, 11.3cm, 2.75in"
93737,"4.44in, 11.3cm, 2.75in"
93738,"4cm, 1.5in"
93739,"4cm, 1.5in"
93740,"45cm, 45cm"
93741,"45cm, 45cm"
93742,"3.9in, 7.8in"
93743,"3.9in, 7.8in"
93744,"44cm, 42cm, 87cm, 45cm, 6cm, 47cm, 45cm"
93745,
93746,
93747,
93748,
93749,1kg
93750,1kg
93751,"2.83in, 7.2cm, 4.9 in, 12.4cm"
93752,
93753,
93754,"17.7in, 45cm, 17.7in, 45cm"
93755,"17.7in, 45cm, 17.7in, 45cm"
93756,"23cm, 30cm"
93757,"23cm, 30cm"
93758,
93759,
93760,"5 cm, 2 inch"
93761,"5 cm, 2 inch"
93762,30cm
93763,"40cm, 46cm, 1cm, 46cm, 86cm, 48.5cm, 50cm, 58cm"
93764,"4.3inch, 2.9inch, 3inch"
93765,"30cm, 21.5cm"
93766,715mm
93767,
93768,
93769,
93770,"480mm, 18.9inch, 300mm, 11.8inch, 300mm, 11.8inch"
93771,"20.9in, 27.9in, 3.2in, 9in"
93772,"2.7 inch, 4.1 inch"
93773,"2.7 inch, 4.1 inch"
93774,
93775,"9mm, 31mm, 4mm"
93776,"9mm, 31mm, 4mm"
93777,"5.1 inch, 3 inch, 7.3 inch"
93778,"11cm, 4.33in, 15.8cm, 6.22in"
93779,"11cm, 4.33in, 15.8cm, 6.22in"
93780,"12 inch, 30 cm, 8 inch, 20 cm"
93781,"12 inch, 30 cm, 8 inch, 20 cm"
93782,"21cm, 8.27in"
93783,"33cm, 22cm, 8cm, 8cm, 8cm"
93784,
93785,
93786,
93787,"3.7 inch, 1.38 inch"
93788,"3.7 inch, 1.38 inch"
93789,1.8 in
93790,1.8 in
93791,"15 cm, 0.5 cm, 4.5 cm"
93792,"15 cm, 0.5 cm, 4.5 cm"
93793,
93794,
93795,
93796,
93797,"8.3cm, 3.26inch, 8.2cm, 3.21inch, 13cm, 5.1inch"
93798,"8.3cm, 3.26inch, 8.2cm, 3.21inch, 13cm, 5.1inch"
93799,"8.3cm, 3.26inch, 8.2cm, 3.21inch, 13cm, 5.1inch"
93800,
93801,
93802,
93803,"4.9 in, 12.5 cm, 2.3 in, 6 cm"
93804,"4.9 in, 12.5 cm, 2.3 in, 6 cm"
93805,"56inch, 6.5cm, 2.56inch"
93806,
93807,"6.4inch, 2.1 inch, 2.1 inch, 11.6inch, 2.1in"
93808,
93809,"5cm, 5cm, 5cm, 5cm, 5cm, 16cm, 5cm, 5cm, 5cm"
93810,"18cm, 19cm"
93811,"18cm, 19cm"
93812,"13cm, 38cm, 33cm"
93813,"13cm, 1in, 9in, 15cm"
93814,"13cm, 1in, 9in, 15cm"
93815,"13cm, 1in, 9in, 15cm"
93816,"60 inch, 40 inch"
93817,"50cm, 100cm"
93818,"50cm, 100cm"
93819,
93820,
93821,
93822,
93823,"6inch, 17cm, 10inch, 25cm, 25cm"
93824,7.5cm
93825,"2.6cm, 26mm, 64.8mm"
93826,"6cm, 6cm"
93827,"6cm, 6cm"
93828,"2.8cm, 3.7cm"
93829,"2.8cm, 3.7cm"
93830,"81.5 cm, 65.5 cm, 49.5 cm, 33.5 cm, 17.5 cm, 26 cm, 24 cm"
93831,"81.5 cm, 65.5 cm, 49.5 cm, 33.5 cm, 17.5 cm, 26 cm, 24 cm"
93832,"97.5cm, 47cm, 77cm"
93833,"97.5cm, 47cm, 77cm"
93834,"3mm, 7mm, 18mm"
93835,
93836,"20.3cm, 13.5cm"
93837,"20.3cm, 13.5cm"
93838,"20.3cm, 13.5cm"
93839,
93840,
93841,
93842,
93843,"3cm, 3cm, 3 cm"
93844,"3cm, 3cm, 3 cm"
93845,
93846,
93847,"14cm, 71.5cm, 20cm"
93848,"137cm, 8cm, 190cm"
93849,"10kg, 22lb"
93850,"10kg, 22lb"
93851,
93852,"73cm, 94cm"
93853,"59in, 47cm, 22cm, 8.5in, 8in"
93854,
93855,
93856,"68mm, 2.7in, 19mm, 7in, 24mm, 9in"
93857,"6 cm, 2.36 in, 12.0 cm, 4.72 in"
93858,"6 cm, 2.36 in, 12.0 cm, 4.72 in"
93859,"12.5cm, 7 cm, 24 cm"
93860,8.26 inch
93861,8.26 inch
93862,"30cm, 1.55cm, 38cm, 14cm"
93863,7ft
93864,5 inch
93865,32cm
93866,32cm
93867,32cm
93868,
93869,7ft
93870,"88cm, 50.5cm, 18cm"
93871,"88cm, 50.5cm, 18cm"
93872,"14.5m, 5.70in, 14cm, 1.96in, 9cm, 3.54in, 2.95in, 18cm, 7.08in"
93873,"19.5in, 39in"
93874,"19.5in, 39in"
93875,"33cm, 58cm, 15cm"
93876,"13.4 inch, 34 cm, 9 cm, 41.3 inch"
93877,"13.4 inch, 34 cm, 9 cm, 41.3 inch"
93878,"13.4 inch, 34 cm, 9 cm, 41.3 inch"
93879,
93880,
93881,"1inch, 9.3inch, 1.4inch"
93882,"1inch, 9.3inch, 1.4inch"
93883,"1.18in, 6in, 76in, 57in, 8in, 2in, 8in, 7.9in, 6in, 76in, 95in, 95in, 3in"
93884,"75mm, 75mm, 75mm, 150mm, 125mm"
93885,"75mm, 75mm, 75mm, 150mm, 125mm"
93886,"3m, 9.4cm, 3.7in, 9cm, 9in"
93887,"40g, 2.2 lb, 0 mg, 0 g, 26 mg, 20 ton, 280 mg"
93888,"35cm, 43cm, 3cm"
93889,"2.2inch, 56mm, 2.75inch, 70mm"
93890,"2.2inch, 56mm, 2.75inch, 70mm"
93891,
93892,
93893,"3.7 in, 5.1 in"
93894,"3.7 in, 5.1 in"
93895,"94cm, 52cm, 81cm, 47cm, 92cm, 58cm, 12cm, 40cm, 74cm, 124cm"
93896,"4.72in, 12cm, 8.66in, 22cm"
93897,"4.72in, 12cm, 8.66in, 22cm"
93898,"25lb, 25lb"
93899,"245mm, 305mm"
93900,
93901,"5 cm, 3 cm, 5 cm"
93902,"4.7inch, 3.2inch"
93903,"11.8cm, 29cm"
93904,"7.5cm, 4.8cm, 5.8cm, 6cm"
93905,"58mm, 81mm, 12mm, 8mm"
93906,
93907,"1.8m, 2.8m"
93908,"1.8m, 2.8m"
93909,"3.5cm, 14in, 4in, 35m"
93910,"3.5cm, 14in, 4in, 35m"
93911,40cm
93912,
93913,
93914,
93915,"18cm, 66cm, 23.5cm"
93916,"18cm, 66cm, 23.5cm"
93917,"18cm, 66cm, 23.5cm"
93918,"2cm, 0.79inch, 20cm, 7.9inch"
93919,"2cm, 0.79inch, 20cm, 7.9inch"
93920,
93921,
93922,"26cm, 10.23in, 26cm, 10.23in"
93923,"43cm, 19cm, 31cm"
93924,
93925,"112mm, 57mm"
93926,"1.57inch, 4cm, 0.48inch, 2cm, 1.57inch, 4cm"
93927,"1.57inch, 4cm, 0.48inch, 2cm, 1.57inch, 4cm"
93928,
93929,
93930,"17cm, 28cm"
93931,"17cm, 28cm"
93932,"4in, 6in"
93933,"4in, 6in"
93934,"4in, 6in"
93935,"5.1in, 13cm"
93936,"5.1in, 13cm"
93937,12.5cm
93938,
93939,
93940,
93941,
93942,
93943,"12inch, 8inch"
93944,"12inch, 8inch"
93945,
93946,
93947,
93948,"9cm, 3cm"
93949,0.8cm
93950,
93951,
93952,
93953,
93954,
93955,"7.5cm, 14cm"
93956,"7.5cm, 14cm"
93957,"210mm, 297mm, 145mm, 145mm"
93958,
93959,"48in, 19cm, 55cm, 65in, 114in, 8cm"
93960,"5.1 inch, 3 inch, 7.3 inch"
93961,"5.1 inch, 3 inch, 7.3 inch"
93962,"8cm, 60cm"
93963,"3.5 inch, 2 inch"
93964,"3.5in, 2.8in"
93965,"3.5in, 2.8in"
93966,"3.5in, 2.8in"
93967,"20cm, 21cm"
93968,"55 mm, 470 mm, 70 mm"
93969, ml
93970,"7.24inch, 5.83inch, 3.03inch, 1.43m, 7.24inch, 5.83inch"
93971,
93972,"2.1cm, 82in, 2.7cm, 1.06in, 6cm, 63in, 6cm, 63in"
93973,255 g
93974,"12 inch, 7inch, 12 inch"
93975,"12 inch, 7inch, 12 inch"
93976,
93977,
93978,
93979,"25cm, 9.84inch, 25.3cm, 9.96inch"
93980,79in
93981,6.88in
93982,"18cm, 3cm, 1.18in"
93983,"18cm, 3cm, 1.18in"
93984,"8in, 8in, 12cm, 12cm, 10cm, 9in, 10cm"
93985,"3.4in, 8.5 cm, 4.2 in, 10.7 cm, 6.9 in, 17.5 cm, 1.9 in, 4.8 cm"
93986,"3.4in, 8.5 cm, 4.2 in, 10.7 cm, 6.9 in, 17.5 cm, 1.9 in, 4.8 cm"
93987,"55cm, 16cm"
93988,"55cm, 16cm"
93989,26cm
93990,
93991,
93992,"35.43in, 23.62in, 24.02in, 18.50in, 16.93in, 25.98in, 34.25in"
93993,7 cm
93994,7 cm
93995,"35cm, 38cm, 58cm, 35cm, 58cm"
93996,"19cm, 19cm"
93997,"19cm, 19cm"
93998,23cm
93999,23cm
94000,
94001,9.05in
94002,9.05in
94003,9.05in
94004,"38 in, 34in"
94005,"38 in, 34in"
94006,130cm
94007,7.8inch
94008,7.8inch
94009,7.8inch
94010,
94011,"12cm, 87cm"
94012,"12cm, 87cm"
94013,"21 cm, 8.25 inch, 4.5 cm, 8.1 inch, 021 cm"
94014,"21 cm, 8.25 inch, 4.5 cm, 8.1 inch, 021 cm"
94015,"6.50in, 4.95in"
94016,"6.50in, 4.95in"
94017,"3.8cm, 4cm, 2cm"
94018,"4.72inch, 5.60inch, 6.69inch"
94019,"4.72inch, 5.60inch, 6.69inch"
94020,
94021,38mm
94022,38mm
94023,"5.5 cm, 8.5 cm"
94024,"5.5 cm, 8.5 cm"
94025,
94026,
94027,
94028,
94029,"152cm, 120cm"
94030,"152cm, 120cm"
94031,"152cm, 120cm"
94032,"17.13 inch, 8 inch"
94033,"17.13 inch, 8 inch"
94034,35 lb
94035,35 lb
94036,"1.7 in, 4.5 cm, 1.3 in, 3.5 cm"
94037,"1.7 in, 4.5 cm, 1.3 in, 3.5 cm"
94038,5 cm
94039,5 cm
94040,
94041,
94042,
94043,"208mm, 254mm"
94044,"208mm, 254mm"
94045,147g
94046,18cm
94047,18cm
94048,
94049,3in
94050,"4.33in, 4.53in"
94051,035mm
94052,035mm
94053,
94054,
94055,
94056,86cm
94057,86cm
94058,86cm
94059,443g
94060,"40 cm, 46 cm"
94061,8cm
94062,8cm
94063,"2.6 ft, 2.6ft"
94064,"2.6 ft, 2.6ft"
94065,"240 cm, 230 cm"
94066,"240 cm, 230 cm"
94067,"240 cm, 230 cm"
94068,
94069,
94070,
94071,"23cm, 24.3cm, 34.5cm"
94072,"119inch, 43inch"
94073,"69in, 43cm, 92in, 17cm"
94074,"2inch, 14cm"
94075,"2inch, 14cm"
94076,2.55kg
94077,210cm
94078,"2cm, 6in"
94079,1200 w
94080,
94081,
94082,"5.2 ft, 2.1 ft"
94083,159 cm
94084,
94085,22cm
94086,22cm
94087,22cm
94088,
94089,35 cm
94090,35 cm
94091,"90 mm, 70 mm"
94092,57cm
94093,"11 inch, 6.5 inch"
94094,"4.7inch, 12cm, 7.3inch, 18.5cm, 28.3inch, 72cm, 140cm, 1.3inch"
94095,"125mm, 50mm"
94096,"125mm, 50mm"
94097,"356 cm, 8914 cm, 56cm"
94098,"28cm, 32cm, 54cm, 32cm, 32cm, 46cm"
94099,"122mm, 4.8in, 126mm, 4.9in"
94100,14oz
94101,"2.8inch, 6.6inch"
94102,"2.8inch, 6.6inch"
94103,"18 cm, 30cm, 15cm"
94104,
94105,"24.5 cm, 20.5 cm, 455 cm"
94106,
94107,
94108,"1144 in, 29cm, 3.5in, 8.5cm, 6.7 in, 17cm"
94109,"1144 in, 29cm, 3.5in, 8.5cm, 6.7 in, 17cm"
94110,"96m, 2.15m, 88m"
94111,"96m, 2.15m, 88m"
94112,71cm
94113,"90 cm, 30 cm, 4 cm, 26 cm, 85 cm, 5 cm"
94114,"50mm, 50mm, 45mm, 38mm, 40mm, 40mm, 35mm, 28mm, 50mm, 45mm, 38mm, 42mm, 42mm, 37mm, 30mm"
94115,"3.15inch, 4.92inch"
94116,"67inch, 20cm, 8in, 78cm, 48cm, 28in, 44cm, 55cm"
94117,"2.3 inch, 0.3 inch"
94118,"2.3 inch, 0.3 inch"
94119,"18.11in, 29cm, 11.41in"
94120,"18.11in, 29cm, 11.41in"
94121,"6 cm, 2 cm"
94122,"6 cm, 2 cm"
94123,
94124,
94125,"5.1 inch, 3 inch, 7.3 inch"
94126,
94127,
94128,
94129,"82.5 in, 80.9 in, 32.2 in"
94130,"1.6inch, 8.3inch, 6.7inch"
94131,"1.6inch, 8.3inch, 6.7inch"
94132,"1.6inch, 8.3inch, 6.7inch"
94133,
94134,
94135,
94136,13in
94137,13in
94138,"4cm, 11.2cm"
94139,"4cm, 11.2cm"
94140,34cm
94141,34cm
94142,"2 mm, 27 mm, 27 mm"
94143,"0.55in, 3.62in, 3mm, 14mm, 92mm, 1.13in, 28.8mm, 3.3in, 84mm, 0.66in, 17mm"
94144,
94145,
94146,
94147,
94148,"5 inch, 9.5 inch"
94149,"5 inch, 9.5 inch"
94150,"8 cm, 4 cm, 8 cm, 5 cm, 8 cm"
94151,"7.3 in, 7.3 in, 9.4 in, 24 cm, 2.5 in, 7.3in"
94152,5 cm
94153,5 cm
94154,18cm
94155,"5.1 inch, 3 inch, 7.3 inch"
94156,"5.1 inch, 3 inch, 7.3 inch"
94157,"5.1 inch, 3 inch, 7.3 inch"
94158,"46.5cm, 18.3in"
94159,"46.5cm, 18.3in"
94160,"46.5cm, 18.3in"
94161,"15.55mm, 6.12in, 13mm, 51in"
94162,
94163,
94164,
94165,
94166,
94167,
94168,"4cm, 1.57in, 15cm, 91in"
94169,
94170,
94171,"18 inch, 45 cm"
94172,"18 inch, 45 cm"
94173,40in
94174,40in
94175,"95mm, 95mm"
94176,"95mm, 95mm"
94177,
94178,"134 mm, 76 mm, 137 mm"
94179,"37.3cm, 4cm, 26cm, 7.4cm"
94180,
94181,"30.48cm, 14inch"
94182,"30.48cm, 14inch"
94183,"0.5 inch, 4.4 inch, 1.2 inch, 33mm, 3 inch, 76mm"
94184,9.5in
94185,"14cm, 6.2cm"
94186,
94187,
94188,
94189,
94190,"2 cm, 34 cm, 15 cm, 8 cm, 9cm, 32cm, 8 cm"
94191,"70 cm, 27.5in, 25cm, 9.8in"
94192,"70 cm, 27.5in, 25cm, 9.8in"
94193,"230cm, 230cm, 300cm"
94194,"230cm, 230cm, 300cm"
94195,"39.37inch, 150cm, 59.06inch, 18.70inch"
94196,
94197,
94198,"3.3 in, 2.13in"
94199,"3.3 in, 2.13in"
94200,"104cm, 4cm, 35cm, 48cm, 103cm, 24cm"
94201,"104cm, 4cm, 35cm, 48cm, 103cm, 24cm"
94202,"54 cm, 59.5 cm, 44 cm, 3 cm"
94203,
94204,
94205,"30m, 50m"
94206,"30m, 50m"
94207,
94208,38 inch
94209,38 inch
94210,38 inch
94211,
94212,
94213,
94214,
94215,40.18cm
94216,40.18cm
94217,
94218,"205cm, 255cm, 200cm, 200cm"
94219,3.93in
94220,3.93in
94221,32g
94222,"30 in, 1.67 yd, 76 cm, 52 m"
94223,"30 in, 1.67 yd, 76 cm, 52 m"
94224,
94225,"32in, 2 in, 5.25 in"
94226,2.54lbs
94227,"10cm, 3.94in"
94228,"10cm, 3.94in"
94229,"26 cm, 15.5 cm"
94230,
94231,"30cm, 54cm, 10cm"
94232,"60lbs, 1kg"
94233,
94234,
94235,
94236,"11.8in, 30cm"
94237,15 m
94238,15 m
94239,15 m
94240,
94241,"8.5cm, 3.36in, 3.95in"
94242,"38.4mm, 19.2mm, 0.3mm, 0.3mm, 1422.4mm, 3mm, 0.3 inch, 76 mm"
94243,"14cm, 5.51inch, 22cm, 66inch"
94244,"12cm, 12cm, 24cm"
94245,"7cm, 62inch, 27cm, 62inch, 65inch, 27cm, 55cm, 62inch, 30cm, 11.81inch, 62inch, 60cm"
94246,"7cm, 62inch, 27cm, 62inch, 65inch, 27cm, 55cm, 62inch, 30cm, 11.81inch, 62inch, 60cm"
94247,"44lbs, 22lbs"
94248,6.2in
94249,"284cm, 112cm, 82cm, 207cm, 53cm, 42cm, 35cm, 120cm"
94250,
94251,
94252,"11.8 inch, 23.6inch, 50.3 inch, 13inch, 2cm"
94253,
94254,12 cm
94255,"9cm, 58cm, 57cm, 35cm, 22cm, 34cm"
94256,
94257,219 g
94258,219 g
94259,30cm
94260,"2.75in, 5.1in, 13cm, 5.1in, 13cm"
94261,"5cm, 4.91inch"
94262,"17.7 inch, 5.9 inch, 5.9 inch, 5.9 inch, 5.9 inch"
94263,"17.7 inch, 5.9 inch, 5.9 inch, 5.9 inch, 5.9 inch"
94264,"4.6in, 6in"
94265,"6.7ft, 12ft, 12ft"
94266,"6.7ft, 12ft, 12ft"
94267,
94268,
94269,"65in, 78in, 17in"
94270,"70cm, 50cm, 43cm"
94271,"70cm, 50cm, 43cm"
94272,49g
94273,"145cm, 57.08in"
94274,"18cm, 19cm, 19cm"
94275,"18cm, 19cm, 19cm"
94276,"18cm, 54in, 9cm"
94277,"102.4in, 260cm, 166in, 83in, 210cm, 143in, 364cm"
94278,"13.7cm, 19.7cm, 5 inch, 13.7 cm, 7 inch, 19.7 cm"
94279,
94280,"120cm, 47.24in"
94281,"120cm, 47.24in"
94282,"45cm, 17.7in, 18cm, 31cm"
94283,5 cm
94284,5 cm
94285,5 cm
94286,
94287,
94288,
94289,2 inch
94290,2 inch
94291,"5.3 in, 1.37 in, 9.1 in, 6 in, 10.6 in, 11.4 in, 7.8 in, 15.3 in, 7.3 in, 5.3in, 1.37in, 6.2 in, 7.8 in, 11.4 in"
94292,"102 cm, 30 cm"
94293,
94294,"10.2cm, 19.1cm, 19.1cm"
94295,"8.3cm, 7cm, 2.7inch, 5.4cm, 4.9cm, 1.92inch"
94296,"2.36 in, 6 cm, 24 cm, 78 cm"
94297,
94298,"18cm, 18cm"
94299,"18cm, 18cm"
94300,
94301,
94302,"3.1 inch, 4.7inch, 33in"
94303,"3.1 inch, 4.7inch, 33in"
94304,"3.1 inch, 4.7inch, 33in"
94305,"3cm, 12cm"
94306,"5 cm, 8.07 in"
94307,"5 cm, 8.07 in"
94308,"200cm, 180cm, 215cm"
94309,"19 cm, 7.4 inch"
94310,"19 cm, 7.4 inch"
94311,"30cm, 11.82in"
94312,"0.75 inch, 35.4inch, 19cm, 0.75inch"
94313,"0.75 inch, 35.4inch, 19cm, 0.75inch"
94314,"18cm, 30cm"
94315,"18cm, 30cm"
94316,"33cm, 9.5cm, 33cm, 36.2cm, 19.1cm"
94317,"410mm, 470mm, 875mm"
94318,"58 cm, 1 ft, 11 in"
94319,"58 cm, 1 ft, 11 in"
94320,"58 cm, 1 ft, 11 in"
94321,
94322,
94323,
94324,"4ft, 1.2m, 3.3ft, 2.6ft, 8m"
94325,"14cm, 14cm"
94326,"14cm, 14cm"
94327,"7 cm, 06 in, 7 cm, 03 in, 10 cm, 94 in"
94328,"1.55cm, 10cm, 10cm, 10cm, 60.2cm, 45.2cm, 30cm"
94329,
94330,
94331,
94332,"185mm, 7.28in"
94333,"12inch, 30cm, 8inch"
94334,"12inch, 30cm, 8inch"
94335,"8 inch, 5 inch, 12.7cm, 2.3 inch, 6cm, 6.8 inch, 3.7 inch, 2 inch, 20cm, 7cm"
94336,"74 mm, 74 mm, 80 mm, 180 mm, 231 mm, 253 mm, 5 mm, 5 mm, 5 mm"
94337,"74 mm, 74 mm, 80 mm, 180 mm, 231 mm, 253 mm, 5 mm, 5 mm, 5 mm"
94338,4inch
94339,4inch
94340,"32cm, 32cm, 10cm, 8cm, 38cm"
94341,60mm
94342,"112cm, 112cm, 44in, 44in, 23cm, 9in, 9in, 23cm"
94343,"112cm, 112cm, 44in, 44in, 23cm, 9in, 9in, 23cm"
94344,"96.5cm, 140cm, 202cm"
94345,"297 mm, 0.4mm"
94346,"4in, 29cm"
94347,
94348,"5 cm, 14 cm, 17.5 cm"
94349,"40cm, 15cm, 30cm, 120cm, 120cm, 30cm"
94350,"40.4cm, 41.9cm, 40.9cm, 45cm"
94351,
94352,"52.5cm, 52.5cm, 104cm"
94353,"52.5cm, 52.5cm, 104cm"
94354,
94355,
94356,
94357,
94358,440lb
94359,440lb
94360,3 cm
94361,32g
94362,
94363,
94364,
94365,
94366,"10 inch, 9.1 inch, 15.6 inch"
94367,"10 inch, 9.1 inch, 15.6 inch"
94368, ml
94369,
94370,
94371,"56 cm, 93 cm"
94372,"56 cm, 93 cm"
94373,
94374,"5.7 inch, 22 inch"
94375,"5.7 inch, 22 inch"
94376,
94377,
94378,"3in, 8.5cm"
94379,"3in, 8.5cm"
94380,"4.5cm, 24cm"
94381,"4.5cm, 24cm"
94382,"18cm, 48cm, 9cm"
94383,"18cm, 48cm, 9cm"
94384,"4cm, 8cm"
94385,0.4in
94386,"9 cm, 9 cm, 1 cm"
94387,"61 cm, 24 inch"
94388,"61 cm, 24 inch"
94389,"13 cm, 18 cm"
94390,"13 cm, 18 cm"
94391,"75mm, 2.95inch, 115mm, 4.53inch, 32mm, 1.26inch"
94392,"75mm, 2.95inch, 115mm, 4.53inch, 32mm, 1.26inch"
94393,29 in
94394,29 in
94395,"8cm, 8cm"
94396,"3.4cm, 10cm, 3.3cm"
94397,"255mm, 73mm"
94398,"255mm, 73mm"
94399,"255mm, 73mm"
94400,"1.57 cm, 4 cm"
94401,"80 cm, 122 cm"
94402,135mm
94403,135mm
94404,"165mm, 215mm"
94405,6.8cm
94406,6.8cm
94407,54mm
94408,54mm
94409,
94410,150cm
94411,150cm
94412,
94413,15 cm
94414,15 cm
94415,15 cm
94416,"4in, 3.5cm"
94417,"47mm, 1.85inch, 08.5mm, 0.33in"
94418,
94419,33cm
94420,"1.57 in, 2.36 in"
94421,"1.57 in, 2.36 in"
94422,"1.57 in, 2.36 in"
94423,"4.3 inch, 10.6 inch"
94424,"4.3 inch, 10.6 inch"
94425,
94426,"5.9inch, 5.6inch"
94427,"5.9inch, 5.6inch"
94428,2kg
94429,2kg
94430,"22cm, 44cm, 24cm, 40cm"
94431,"40cm, 29cm, 29cm, 53cm, 9cm, 37cm"
94432,"1.5 in, 0.5 in"
94433,"19 cm, 7.47 in, 4.84 in, 12.3 cm, 2.4 cm, 0.94 in"
94434,"19 cm, 7.47 in, 4.84 in, 12.3 cm, 2.4 cm, 0.94 in"
94435,"19 cm, 7.47 in, 4.84 in, 12.3 cm, 2.4 cm, 0.94 in"
94436,
94437,8.2inch
94438,8.2inch
94439,11.7in
94440,11.7in
94441,1.97inch
94442,1.97inch
94443,62 cm
94444,62 cm
94445,30cm
94446,30cm
94447,30cm
94448,"63.6in, 4.3in, 85.2in, 9cm, 62in"
94449,
94450,"11.4cm, 9.7cm, 25.4cm, 25.4cm"
94451,"4.9 in, 3.54 in"
94452,"20inch, 26.7inch, 14.5inch, 9inch"
94453,
94454,"17mm, 282mm"
94455,"0.98 inch, 25 mm, 2.56 inch, 0.15 inch, 65 mm, 4 mm, 0.78 inch, 0.47 inch, 20 mm, 12 mm, 0.70 inch, 0.98 inch, 18 mm, 25 mm"
94456,"20 cm, 97cm, 24 cm"
94457,"11cm, 20cm, 4cm, 11cm"
94458,"30mm, 1.2in, 30mm, 1.2in, 9in, 40mm, 6in"
94459,"3.5cm, 20cm, 20cm"
94460,"3.5cm, 20cm, 20cm"
94461,
94462,
94463,1.25mm
94464,1.25mm
94465,
94466,"29.5cm, 15cm"
94467,
94468,"24 inch, 7 inch, 4.5 inch"
94469,
94470,
94471,"40in, 102cm"
94472,"40in, 102cm"
94473,
94474,"18cm, 16cm, 24cm"
94475,
94476,
94477,
